#RPLIDAR SCAN DATA
#COUNT=1162
#Angule	Distance	Quality
128.7323 892.0 188
128.9795 890.0 188
129.2322 886.0 188
129.4958 882.0 188
130.2649 882.0 188
132.6874 844.0 188
132.9346 846.0 188
133.1873 844.0 188
133.4509 840.0 188
133.6981 838.0 188
133.9508 836.0 188
134.2145 834.0 188
134.4672 832.0 188
134.7308 830.0 188
134.9835 828.0 188
135.2307 824.0 188
135.4999 822.0 188
135.7471 820.0 188
136.0602 818.0 188
136.3074 816.0 188
136.5765 814.0 188
136.8237 814.0 188
137.0764 814.0 188
137.3401 814.0 188
137.5928 816.0 188
137.8564 818.0 188
138.0432 820.0 188
138.3124 820.0 188
138.5596 822.0 188
138.8232 826.0 188
139.0759 828.0 188
139.3396 832.0 188
139.5923 838.0 188
139.8560 844.0 188
140.0427 854.0 188
140.3119 860.0 188
140.5591 868.0 188
140.8228 876.0 188
141.0260 882.0 188
141.2787 892.0 188
141.5259 900.0 188
141.7950 906.0 188
141.9983 916.0 188
142.2455 926.0 188
142.5146 934.0 188
142.7618 942.0 188
143.2178 958.0 188
143.8275 1090.0 188
144.5911 1090.0 188
144.9646 1004.0 188
145.3711 1072.0 188
145.6238 1076.0 188
145.8875 1074.0 188
146.1401 1072.0 188
146.4478 1068.0 188
146.7169 1066.0 188
146.9641 1066.0 188
147.2168 1064.0 188
147.4805 1062.0 188
147.7332 1060.0 188
147.9968 1056.0 188
148.2495 1054.0 188
148.5132 1054.0 188
148.7604 1050.0 188
149.0295 1048.0 188
149.2767 1048.0 188
149.5294 1048.0 188
149.7931 1046.0 188
150.0458 1044.0 188
150.3094 1042.0 188
150.5621 1042.0 188
150.8258 1038.0 188
151.0730 1036.0 188
151.3422 1036.0 188
151.5894 1032.0 188
151.8420 1032.0 188
152.1057 1032.0 188
152.3584 1028.0 188
152.6221 1028.0 188
152.8748 1028.0 188
153.1384 1026.0 188
153.3856 1026.0 188
153.6987 1022.0 188
153.9679 1022.0 188
154.2151 1022.0 188
154.4843 1020.0 188
154.7314 1020.0 188
154.9841 1016.0 188
155.2478 1014.0 188
155.4950 1012.0 188
155.7642 1010.0 188
156.0114 1012.0 188
156.2805 1012.0 188
156.5277 1010.0 188
156.7969 1008.0 188
157.0441 1008.0 188
157.2968 1008.0 188
157.5604 1006.0 188
157.8076 1004.0 188
158.0768 1004.0 188
158.3240 1004.0 188
158.5931 1004.0 188
158.8403 1004.0 188
159.1040 1002.0 188
159.3567 1000.0 188
159.6094 1000.0 188
159.8730 1000.0 188
160.1202 1000.0 188
160.9497 956.0 188
161.1530 992.0 188
161.4166 996.0 188
161.6693 994.0 188
161.9330 992.0 188
162.1857 990.0 188
162.4329 990.0 188
162.7020 990.0 188
162.9492 990.0 188
163.2019 990.0 188
163.4656 992.0 188
163.7183 990.0 188
163.9655 990.0 188
164.2291 990.0 188
164.4818 988.0 188
164.7290 986.0 188
164.9982 0.0 188
165.2454 0.0 188
165.4980 0.0 188
165.7617 0.0 188
166.0144 0.0 188
166.2616 0.0 188
166.5143 0.0 188
166.7780 0.0 188
167.0306 0.0 188
167.2778 0.0 188
167.5415 0.0 188
167.7942 0.0 188
168.0469 0.0 188
168.3105 0.0 188
168.5577 0.0 188
168.8104 0.0 188
169.0741 0.0 188
169.3268 0.0 188
169.5740 0.0 188
169.8431 0.0 188
170.0903 0.0 188
170.3430 0.0 188
170.5902 0.0 188
170.8594 0.0 188
171.1066 0.0 188
171.3593 0.0 188
171.6229 0.0 188
171.8701 0.0 188
172.1228 0.0 188
172.3865 0.0 188
172.6392 0.0 188
172.9523 0.0 188
173.1555 0.0 188
173.4027 0.0 188
173.7158 0.0 188
173.9685 0.0 188
174.6716 0.0 188
190.7007 1034.0 188
191.9806 1046.0 188
192.2498 1060.0 188
192.4969 1066.0 188
192.7606 1066.0 188
193.0133 1068.0 188
193.2166 1072.0 188
193.4637 1074.0 188
193.7329 1074.0 188
193.9801 1078.0 188
194.2493 1080.0 188
194.4965 1082.0 188
194.7656 1084.0 188
195.0128 1088.0 188
195.2655 1090.0 188
195.5292 1092.0 188
195.7764 1094.0 188
196.0455 1096.0 188
196.2927 1098.0 188
196.5619 1100.0 188
196.8091 1104.0 188
197.0618 1106.0 188
197.3254 1110.0 188
197.5781 1112.0 188
197.8418 1114.0 188
198.0450 1118.0 188
198.2922 1120.0 188
198.5449 1122.0 188
198.8086 1124.0 188
199.0613 1128.0 188
199.3250 1130.0 188
199.5776 1132.0 188
199.8248 1136.0 188
200.0885 1140.0 188
200.3412 1142.0 188
200.6049 1144.0 188
200.8575 1148.0 188
201.1212 1152.0 188
201.3739 1154.0 188
201.6211 1156.0 188
201.8903 1160.0 188
202.1375 1162.0 188
202.4011 1166.0 188
202.6538 1170.0 188
202.8571 1174.0 188
203.1042 1176.0 188
203.3734 1180.0 188
203.6206 1184.0 188
203.8898 1188.0 188
204.1370 1192.0 188
204.4061 1196.0 188
204.6533 1200.0 188
204.9060 1202.0 188
205.1697 1206.0 188
205.4169 1210.0 188
205.6860 1214.0 188
205.9332 1218.0 188
206.2024 1222.0 188
206.4496 1226.0 188
206.6528 1230.0 188
206.9055 1236.0 188
207.1692 1238.0 188
207.4219 1242.0 188
207.6855 1246.0 188
207.9327 1252.0 188
208.1854 1256.0 188
208.4491 1262.0 188
209.0149 1216.0 188
209.2786 1204.0 188
209.5313 1200.0 188
209.7949 1192.0 188
210.0421 1186.0 188
210.2948 1180.0 188
210.6079 1170.0 188
210.8716 1156.0 188
211.1243 1154.0 188
211.3879 1158.0 188
212.1515 1142.0 188
212.4042 1128.0 188
212.9205 1126.0 188
213.7500 1090.0 188
213.9972 1104.0 188
214.2609 1100.0 188
214.5135 1098.0 188
214.7607 1092.0 188
215.0299 1086.0 188
215.2771 1082.0 188
215.5463 1078.0 188
215.7935 1074.0 188
216.1066 1068.0 188
216.3593 1064.0 188
216.6229 1060.0 188
216.8701 1056.0 188
217.1393 1052.0 188
217.3865 1048.0 188
217.6392 1042.0 188
217.9028 1038.0 188
218.1555 1036.0 188
218.4192 1032.0 188
218.6719 1028.0 188
218.9795 1024.0 188
219.1827 1026.0 188
219.4958 1020.0 188
219.7485 1010.0 188
220.0122 1004.0 188
220.3253 982.0 188
220.8252 982.0 188
221.0284 996.0 188
221.2921 994.0 188
221.5887 982.0 188
221.8579 978.0 188
222.3083 984.0 188
223.1378 976.0 188
223.3905 958.0 188
223.6981 934.0 188
223.9673 922.0 188
224.2145 922.0 188
224.4672 934.0 188
224.6704 948.0 188
224.9341 948.0 188
225.1868 946.0 188
225.4999 944.0 188
225.7471 940.0 188
226.0107 938.0 188
226.2634 936.0 188
226.5271 934.0 188
226.7798 930.0 188
227.0270 0.0 188
227.2961 0.0 188
227.5433 0.0 188
227.8125 0.0 188
228.0597 0.0 188
228.3124 0.0 188
228.5760 0.0 188
228.8892 0.0 188
229.1364 0.0 188
229.4055 0.0 188
229.6527 0.0 188
229.9054 0.0 188
230.1691 0.0 188
230.4218 0.0 188
230.6689 0.0 188
230.9326 0.0 188
231.8390 0.0 188
232.1082 0.0 188
232.3553 0.0 188
232.6080 976.0 188
232.8717 982.0 188
233.0750 990.0 188
233.3276 996.0 188
233.5748 1004.0 188
233.8385 1008.0 188
234.0912 1018.0 188
234.2944 1026.0 188
234.5416 1032.0 188
234.8108 1040.0 188
235.0580 1048.0 188
235.3271 1054.0 188
235.5743 1062.0 188
235.7776 1070.0 188
236.0303 1082.0 188
236.2939 1088.0 188
236.5466 1096.0 188
236.7938 1104.0 188
237.0575 1112.0 188
237.2498 1120.0 188
237.5134 1130.0 188
237.7606 1138.0 188
238.0133 1148.0 188
238.2770 1158.0 188
238.5297 1168.0 188
238.7329 1178.0 188
238.9801 1188.0 188
239.2328 1198.0 188
239.4965 1210.0 188
239.7491 1220.0 188
240.6555 1350.0 188
240.9027 1358.0 188
241.1719 1364.0 188
241.3586 1370.0 188
241.6223 1374.0 188
241.8750 1374.0 188
242.1222 1376.0 188
242.3859 1376.0 188
242.6385 1376.0 188
242.8857 1374.0 188
243.1384 1374.0 188
243.4021 1372.0 188
243.6548 1370.0 188
243.9020 1368.0 188
244.1711 1368.0 188
244.4183 1368.0 188
244.6710 1370.0 188
244.9347 1374.0 188
245.1874 1382.0 188
245.4346 1390.0 188
245.6982 1390.0 188
245.9509 1384.0 188
246.1981 1382.0 188
246.4673 1380.0 188
246.7145 1380.0 188
246.9672 1382.0 188
247.2144 1384.0 188
247.4835 1400.0 188
247.7307 1416.0 188
247.9834 1416.0 188
248.2471 1418.0 188
248.4998 1422.0 188
248.7469 1444.0 188
248.9502 1466.0 188
249.2029 1472.0 188
249.4666 1476.0 188
249.7137 1478.0 188
249.9664 1480.0 188
250.2301 1480.0 188
250.4828 1480.0 188
250.7300 1480.0 188
250.9991 1478.0 188
251.2463 1476.0 188
251.4990 1476.0 188
251.7627 1476.0 188
252.0154 1476.0 188
252.2626 1478.0 188
252.5153 1482.0 188
252.7789 1496.0 188
253.0261 1522.0 188
253.2788 1534.0 188
253.5425 1532.0 188
253.7952 1530.0 188
254.0424 1530.0 188
254.3115 1532.0 188
254.5587 1536.0 188
254.7620 1552.0 188
255.2179 1648.0 188
255.4651 1646.0 188
255.7178 1646.0 188
255.9814 1646.0 188
256.2341 1644.0 188
256.4813 1644.0 188
256.7450 1646.0 188
256.9977 1646.0 188
257.2449 1648.0 188
257.5140 1650.0 188
257.7612 1652.0 188
258.0139 1656.0 188
258.5742 1590.0 188
258.8434 1584.0 188
259.0906 1592.0 188
259.3433 1602.0 188
259.6069 1612.0 188
259.8541 1622.0 188
260.1068 1630.0 188
260.3705 1636.0 188
260.5737 1642.0 188
260.8264 1644.0 188
261.0736 1648.0 188
261.3428 1652.0 188
261.5900 1656.0 188
261.8591 1656.0 188
262.1063 1656.0 188
262.3700 1658.0 188
262.6227 1660.0 188
262.8699 1662.0 188
263.1390 1666.0 188
263.3862 1670.0 188
263.9026 1678.0 188
264.6222 1830.0 188
270.6866 219.0 188
270.9338 218.0 188
271.2469 217.0 188
271.5106 217.0 188
271.7633 216.0 188
272.0764 215.0 188
272.3401 215.0 188
272.5928 215.0 188
272.8564 215.0 188
273.1091 215.0 188
273.3563 215.0 188
273.6200 215.0 188
273.8727 215.0 188
274.1364 215.0 188
274.3890 214.0 188
274.6527 214.0 188
274.9054 214.0 188
275.1526 214.0 188
275.4218 214.0 188
275.6689 214.0 188
275.9326 214.0 188
276.1853 214.0 188
276.4490 215.0 188
276.7017 215.0 188
276.9489 215.0 188
277.1521 216.0 188
277.4213 216.0 188
277.6685 217.0 188
277.9211 217.0 188
278.1848 216.0 188
278.4375 217.0 188
278.7012 217.0 188
278.9484 217.0 188
279.1516 218.0 188
279.4043 218.0 188
279.6680 218.0 188
279.9207 219.0 188
280.1843 219.0 188
280.4370 219.0 188
280.7007 219.0 188
280.8875 220.0 188
281.1511 220.0 188
281.4038 220.0 188
281.6675 220.0 188
281.9202 220.0 188
282.1674 220.0 188
282.4365 221.0 188
282.6837 221.0 188
282.9529 221.0 188
283.2001 221.0 188
283.4637 221.0 188
283.7164 221.0 188
283.9636 221.0 188
284.2328 221.0 188
284.4800 221.0 188
284.7491 221.0 188
284.9963 220.0 188
285.2655 220.0 188
285.5731 219.0 188
285.8258 218.0 188
286.0895 218.0 188
286.3422 218.0 188
286.5894 218.0 188
286.8585 218.0 188
287.1057 219.0 188
287.3749 219.0 188
287.6221 219.0 188
287.8253 220.0 188
288.0780 220.0 188
288.3417 221.0 188
288.5449 222.0 188
288.7921 222.0 188
289.0448 223.0 188
289.2480 224.0 188
289.5117 225.0 188
289.7644 225.0 188
289.9677 226.0 188
290.2148 226.0 188
290.4840 227.0 188
290.7312 227.0 188
290.9344 228.0 188
291.1871 229.0 188
291.3904 230.0 188
291.6376 230.0 188
291.8408 232.0 188
292.0935 233.0 188
292.7472 237.0 188
292.8900 242.0 188
293.0768 244.0 188
293.3405 244.0 188
293.5931 245.0 188
293.7964 246.0 188
294.0436 248.0 188
294.2963 248.0 188
294.4995 249.0 188
294.7467 250.0 188
295.4663 253.0 188
296.0266 304.0 188
296.2958 305.0 188
296.5430 306.0 188
296.7957 307.0 188
296.9989 308.0 188
297.2461 309.0 188
297.5153 309.0 188
297.7625 311.0 188
297.9657 313.0 188
298.2184 314.0 188
298.4656 315.0 188
298.7183 315.0 188
298.9215 317.0 188
299.2291 314.0 188
300.1355 289.0 188
300.4486 285.0 188
300.6354 286.0 188
300.9045 286.0 188
301.1517 286.0 188
301.4044 286.0 188
301.6681 286.0 188
301.9208 286.0 188
302.1680 287.0 188
302.4371 288.0 188
302.6239 290.0 188
302.8876 290.0 188
303.1403 290.0 188
303.3875 291.0 188
303.6401 292.0 188
303.8434 293.0 188
304.7498 303.0 188
304.9530 304.0 188
305.2002 304.0 188
305.4639 304.0 188
305.7166 304.0 188
305.9637 304.0 188
306.2164 304.0 188
306.4801 305.0 188
306.7328 306.0 188
306.9800 306.0 188
307.1832 308.0 188
307.4359 309.0 188
307.6996 311.0 188
308.1555 313.0 188
308.6829 331.0 188
308.9355 332.0 188
309.1388 334.0 188
309.3860 336.0 188
309.5892 337.0 188
309.8419 337.0 188
310.1056 337.0 188
310.3583 340.0 188
310.5615 343.0 188
310.8087 344.0 188
311.0614 344.0 188
311.3251 344.0 188
311.5778 345.0 188
311.8250 346.0 188
312.0886 346.0 188
312.4017 340.0 188
313.1982 359.0 188
313.4509 360.0 188
313.7146 361.0 188
313.9673 359.0 188
314.6539 343.0 188
314.9011 342.0 188
315.1703 342.0 188
315.4834 341.0 188
315.7306 341.0 188
315.9833 341.0 188
316.2469 340.0 188
316.4996 338.0 188
316.8073 334.0 188
317.1863 327.0 188
317.4994 323.0 188
317.7466 323.0 188
318.0103 322.0 188
318.2629 321.0 188
318.5156 320.0 188
318.7793 320.0 188
319.0924 319.0 188
319.3396 318.0 188
319.6088 316.0 188
319.9219 314.0 188
320.1691 313.0 188
320.4822 311.0 188
320.7458 311.0 188
320.9985 310.0 188
321.2457 310.0 188
321.5149 310.0 188
321.7621 310.0 188
322.0313 310.0 188
322.2784 310.0 188
322.5421 310.0 188
322.7948 309.0 188
323.0420 310.0 188
323.3112 311.0 188
323.5583 311.0 188
324.2780 312.0 188
324.5306 315.0 188
324.7339 318.0 188
324.9371 320.0 188
325.2448 319.0 188
325.4480 320.0 188
325.7007 320.0 188
326.0138 319.0 188
326.2775 319.0 188
326.5302 319.0 188
326.7334 320.0 188
326.9806 320.0 188
327.2498 321.0 188
327.4969 321.0 188
327.7496 321.0 188
328.0133 322.0 188
328.2605 323.0 188
328.4637 324.0 188
328.7329 325.0 188
328.9801 326.0 188
329.2328 326.0 188
329.4965 327.0 188
329.6997 328.0 188
329.9524 330.0 188
330.1996 331.0 188
330.4028 333.0 188
330.6665 334.0 188
330.9192 336.0 188
331.1224 338.0 188
331.3696 341.0 188
331.5729 343.0 188
332.2925 347.0 188
334.6216 2070.0 188
334.9347 2046.0 188
335.1984 2042.0 188
335.4510 2040.0 188
335.6982 2040.0 188
335.9674 2038.0 188
336.2146 2034.0 188
336.4838 2036.0 188
336.7310 2036.0 188
336.9836 2034.0 188
337.2473 2034.0 188
337.5000 2034.0 188
337.7472 2034.0 188
338.0109 2034.0 188
338.2635 2034.0 188
338.5107 2030.0 188
338.7799 2028.0 188
339.0271 2026.0 188
339.2963 2026.0 188
339.5435 2028.0 188
339.7961 2030.0 188
340.0598 2030.0 188
340.3125 2024.0 188
340.5597 2022.0 188
340.8234 2028.0 188
341.0760 2030.0 188
341.3232 2026.0 188
341.5924 2022.0 188
341.8396 2026.0 188
342.1088 2026.0 188
342.3560 2026.0 188
342.6086 2028.0 188
342.8723 2030.0 188
343.1250 2026.0 188
343.3722 2024.0 188
343.6359 2024.0 188
343.8885 2028.0 188
344.1357 2030.0 188
344.4049 2028.0 188
344.6521 2030.0 188
344.9213 2030.0 188
345.1685 2030.0 188
345.4211 2028.0 188
345.6848 2026.0 188
345.9375 2030.0 188
346.1847 2034.0 188
346.4484 2032.0 188
346.7010 2032.0 188
346.9482 2032.0 188
347.2174 2034.0 188
347.4646 2036.0 188
347.7338 2038.0 188
347.9810 2036.0 188
348.2336 2036.0 188
348.4973 2040.0 188
348.7500 2040.0 188
348.9972 2038.0 188
349.2609 2044.0 188
349.5135 2046.0 188
349.7607 2044.0 188
350.0299 2040.0 188
350.2771 2044.0 188
350.5463 2048.0 188
350.7935 2048.0 188
351.0461 2048.0 188
351.3098 2048.0 188
351.4966 2056.0 188
351.7603 2052.0 188
352.0129 2052.0 188
352.2766 2056.0 188
