#RPLIDAR SCAN DATA
#COUNT=1252
#Angule	Distance	Quality
263.9355 1292.0 188
264.1992 1294.0 188
264.4684 1294.0 188
264.6716 1296.0 188
264.9188 1298.0 188
265.1825 1302.0 188
265.8856 2016.0 188
266.1548 2018.0 188
266.4020 2022.0 188
266.6052 2052.0 188
266.8744 2080.0 188
267.1216 2080.0 188
267.3853 2080.0 188
267.6544 2096.0 188
267.9016 2140.0 188
268.1708 2184.0 188
268.4180 2196.0 188
268.6871 2200.0 188
268.9508 2204.0 188
269.1980 2204.0 188
269.4672 2192.0 188
269.7308 2184.0 188
270.1868 2260.0 188
270.4504 2256.0 188
270.7031 2260.0 188
270.9668 2272.0 188
271.4832 2360.0 188
271.7468 2368.0 188
272.2137 2464.0 188
272.5269 2452.0 188
272.7795 2444.0 188
273.0432 2440.0 188
273.3124 2440.0 188
273.7628 2524.0 188
274.0265 2536.0 188
274.5428 2652.0 188
274.8120 2656.0 188
275.0592 2664.0 188
275.3229 2684.0 188
275.5920 2724.0 188
275.7953 2752.0 188
276.0425 2768.0 188
276.3116 2820.0 188
276.5588 2856.0 188
276.8280 2860.0 188
277.0917 2864.0 188
277.3389 2904.0 188
277.6080 2964.0 188
277.8552 2992.0 188
278.1244 2992.0 188
278.3881 2996.0 188
278.6353 3012.0 188
278.9044 2988.0 188
279.4208 3072.0 188
279.6240 3092.0 188
279.8877 3148.0 188
280.1404 3216.0 188
280.4041 3216.0 188
280.6512 3196.0 188
280.9204 3212.0 188
281.4972 2796.0 188
281.7499 2804.0 188
282.2168 3244.0 188
282.4640 3264.0 188
282.7332 3272.0 188
282.9803 3280.0 188
283.2495 3288.0 188
283.4967 3300.0 188
283.7604 3312.0 188
284.0131 3324.0 188
284.2767 3336.0 188
284.5294 3344.0 188
284.7931 3352.0 188
285.0623 3364.0 188
285.3094 3372.0 188
285.5731 3384.0 188
285.8258 3396.0 188
286.0895 3404.0 188
286.3422 3416.0 188
286.6058 3428.0 188
286.8585 3432.0 188
287.1222 3444.0 188
287.3749 3456.0 188
287.6385 3464.0 188
287.8857 3472.0 188
288.1549 3488.0 188
288.4186 3496.0 188
288.6713 3504.0 188
288.8745 3516.0 188
289.1382 3528.0 188
289.3854 3540.0 188
289.6545 3552.0 188
289.9017 3564.0 188
290.1709 3576.0 188
290.4181 3588.0 188
290.6873 3600.0 188
290.9344 3608.0 188
291.1981 3624.0 188
291.4508 3636.0 188
291.7145 3652.0 188
291.9836 3664.0 188
292.2308 3676.0 188
292.5000 3688.0 188
292.7472 3700.0 188
293.0109 3712.0 188
293.2635 3724.0 188
293.5272 3744.0 188
293.7799 3756.0 188
294.0436 3768.0 188
294.2963 3784.0 188
294.5599 3800.0 188
294.8071 3816.0 188
295.0763 3828.0 188
295.3400 3844.0 188
295.5927 3860.0 188
296.3727 3876.0 188
296.6199 3920.0 188
296.8890 3952.0 188
297.1362 3976.0 188
297.4054 3980.0 188
297.6526 4004.0 188
297.9218 4028.0 188
298.1854 4044.0 188
298.4326 4064.0 188
298.7018 4088.0 188
298.9050 4108.0 188
299.1522 4120.0 188
299.4214 4144.0 188
299.6686 4168.0 188
299.9323 4184.0 188
300.1849 4208.0 188
300.4486 4224.0 188
300.7013 4248.0 188
300.9650 4272.0 188
301.2177 4288.0 188
301.4813 4312.0 188
301.7450 4336.0 188
301.9977 4360.0 188
302.2614 4384.0 188
302.5140 4408.0 188
302.7777 4432.0 188
303.0304 4456.0 188
303.2941 4480.0 188
303.5468 4504.0 188
303.8104 4528.0 188
304.0576 4560.0 188
304.3268 4584.0 188
304.5905 4608.0 188
304.8431 4640.0 188
305.1068 4664.0 188
305.3705 4680.0 188
305.6232 4712.0 188
305.8868 4744.0 188
306.1560 4768.0 188
306.4032 4792.0 188
306.6669 4832.0 188
306.9360 4880.0 188
307.1832 4880.0 188
307.4524 4872.0 188
307.6996 4864.0 188
307.9688 4880.0 188
308.2324 4896.0 188
308.4357 4920.0 188
308.7488 4912.0 188
309.0125 4880.0 188
309.2651 4872.0 188
309.5288 4880.0 188
309.7925 4848.0 188
310.0452 4824.0 188
310.3088 4824.0 188
310.5780 4808.0 188
310.8252 4792.0 188
311.0889 4800.0 188
311.3580 4784.0 188
311.6052 4752.0 188
311.8744 4744.0 188
312.3853 4208.0 188
312.6544 4184.0 188
312.9016 4176.0 188
313.1708 4160.0 188
313.4344 4144.0 188
313.6871 4128.0 188
313.9508 4120.0 188
314.2145 4104.0 188
314.5276 4088.0 188
314.7803 4080.0 188
315.0439 4056.0 188
315.3076 4044.0 188
315.5603 4036.0 188
315.8240 4024.0 188
316.0931 4016.0 188
316.3403 4008.0 188
316.6040 4000.0 188
316.8732 3996.0 188
317.1204 3988.0 188
317.3895 3980.0 188
317.6532 3968.0 188
317.9059 3960.0 188
318.1696 3956.0 188
318.4332 3948.0 188
318.6859 3940.0 188
318.9496 3936.0 188
319.2023 3932.0 188
319.4659 3928.0 188
319.7296 3924.0 188
319.9823 3920.0 188
320.2460 3916.0 188
320.5151 3916.0 188
320.7623 3924.0 188
321.0260 3972.0 188
